inning,over,total_runs,player_dismissed,innings_wickets,innings_score,score_target,remaining_target,run_rate,required_run_rate,runrate_diff,is_batting_team,is_toss_winner,team1,team2
1,1,5,1,1,5,-1,-1,5.0,-1.0,-1.0,1,1,DC,GT
1,2,10,1,2,15,-1,-1,7.5,-1.0,-1.0,1,1,DC,GT
1,3,1,1,3,16,-1,-1,5.333333333333333,-1.0,-1.0,1,1,DC,GT
1,4,6,0,3,22,-1,-1,5.5,-1.0,-1.0,1,1,DC,GT
1,5,1,2,5,23,-1,-1,4.6,-1.0,-1.0,1,1,DC,GT
1,6,5,0,5,28,-1,-1,4.666666666666667,-1.0,-1.0,1,1,DC,GT
1,7,4,0,5,32,-1,-1,4.571428571428571,-1.0,-1.0,1,1,DC,GT
1,8,8,0,5,40,-1,-1,5.0,-1.0,-1.0,1,1,DC,GT
1,9,4,0,5,44,-1,-1,4.888888888888889,-1.0,-1.0,1,1,DC,GT
1,10,10,0,5,54,-1,-1,5.4,-1.0,-1.0,1,1,DC,GT
1,11,4,0,5,58,-1,-1,5.2727272727272725,-1.0,-1.0,1,1,DC,GT
1,12,3,0,5,61,-1,-1,5.083333333333333,-1.0,-1.0,1,1,DC,GT
1,13,7,0,5,68,-1,-1,5.230769230769231,-1.0,-1.0,1,1,DC,GT
1,14,5,1,6,73,-1,-1,5.214285714285714,-1.0,-1.0,1,1,DC,GT
1,15,5,0,6,78,-1,-1,5.2,-1.0,-1.0,1,1,DC,GT
1,16,13,0,6,91,-1,-1,5.6875,-1.0,-1.0,1,1,DC,GT
1,17,16,0,6,107,131,24,6.294117647058823,8.0,-1.7058823529411766,1,0,GT,DC
1,18,12,0,6,119,131,12,6.611111111111111,6.0,0.6111111111111107,1,0,GT,DC
1,19,8,1,7,127,131,4,6.684210526315789,4.0,2.6842105263157894,0,1,DC,GT
1,20,3,1,8,130,131,1,6.5,99.0,-92.5,0,1,DC,GT
2,1,0,1,1,0,131,131,0.0,6.894736842105263,-6.894736842105263,0,1,DC,GT
2,2,6,0,1,6,131,125,3.0,6.944444444444445,-3.9444444444444446,0,1,DC,GT
2,3,12,0,1,18,131,113,6.0,6.647058823529412,-0.6470588235294121,0,1,DC,GT
2,4,3,1,2,21,131,110,5.25,6.875,-1.625,0,1,DC,GT
2,5,5,1,3,26,131,105,5.2,7.0,-1.7999999999999998,0,1,DC,GT
2,6,5,0,3,31,131,100,5.166666666666667,7.142857142857143,-1.9761904761904763,0,1,DC,GT
