,Team1,match_id,is_batting_team,Team2,innings_over,innings_score,innings_wickets,score_target,total_runs,player_dismissed,predictions,run_rate,wickets_in_over,required_run_rate,predicted_team1,predicted_team2
0,GT,1359536,1,SRH,1_1,5,1,-1,5,1,0.39592436,5.0,1,-1,0.39592436,0.6040757
1,GT,1359536,1,SRH,1_2,17,1,-1,12,0,0.46749276,8.5,0,-1,0.46749276,0.53250724
2,GT,1359536,1,SRH,1_3,32,1,-1,15,0,0.4292682,10.666666666666666,0,-1,0.4292682,0.57073176
3,GT,1359536,1,SRH,1_4,50,1,-1,18,0,0.6664774,12.5,0,-1,0.6664774,0.33352262
4,GT,1359536,1,SRH,1_5,55,1,-1,5,0,0.5375061,11.0,0,-1,0.5375061,0.4624939
5,GT,1359536,1,SRH,1_6,65,1,-1,10,0,0.59435993,10.833333333333334,0,-1,0.59435993,0.40564007
6,GT,1359536,1,SRH,1_7,78,1,-1,13,0,0.7177534,11.142857142857142,0,-1,0.7177534,0.2822466
7,GT,1359536,1,SRH,1_8,89,1,-1,11,0,0.75676554,11.125,0,-1,0.75676554,0.24323446
8,GT,1359536,1,SRH,1_9,95,1,-1,6,0,0.7626849,10.555555555555555,0,-1,0.7626849,0.23731512
9,GT,1359536,1,SRH,1_10,103,1,-1,8,0,0.66990125,10.3,0,-1,0.66990125,0.33009875
10,GT,1359536,1,SRH,1_11,118,1,-1,15,0,0.75016415,10.727272727272728,0,-1,0.75016415,0.24983585
11,GT,1359536,1,SRH,1_12,131,1,-1,13,0,0.85882837,10.916666666666666,0,-1,0.85882837,0.14117163
12,GT,1359536,1,SRH,1_13,139,1,-1,8,0,0.7416995,10.692307692307692,0,-1,0.7416995,0.25830048
13,GT,1359536,1,SRH,1_14,147,1,-1,8,0,0.7751666,10.5,0,-1,0.7751666,0.22483343
14,GT,1359536,1,SRH,1_15,154,2,-1,7,1,0.7711266,10.266666666666667,1,-1,0.7711266,0.22887337
15,GT,1359536,1,SRH,1_16,163,3,-1,9,1,0.7608004,10.1875,1,-1,0.7608004,0.23919958
16,GT,1359536,1,SRH,1_17,171,4,-1,8,1,0.68755305,10.058823529411764,1,-1,0.68755305,0.31244695
17,GT,1359536,1,SRH,1_18,178,5,-1,7,1,0.6795961,9.88888888888889,1,-1,0.6795961,0.32040387
18,GT,1359536,1,SRH,1_19,186,5,-1,8,0,0.6995572,9.789473684210526,0,-1,0.6995572,0.3004428
19,GT,1359536,1,SRH,1_20,188,9,-1,2,4,0.61817384,9.4,4,-1,0.61817384,0.38182616
