,Team1,match_id,is_batting_team,Team2,innings_over,innings_score,innings_wickets,score_target,total_runs,player_dismissed,predictions,run_rate,wickets_in_over,required_run_rate,predicted_team1,predicted_team2
0,RCB,1359544,1,GT,1_1,6,0,-1,6,0,0.4439756,6.0,0,-1.0,0.4439756,0.55602443
1,RCB,1359544,1,GT,1_2,10,0,-1,4,0,0.42813978,5.0,0,-1.0,0.42813978,0.5718602
2,RCB,1359544,1,GT,1_3,26,0,-1,16,0,0.52883184,8.666666666666666,0,-1.0,0.52883184,0.47116816
3,RCB,1359544,1,GT,1_4,43,0,-1,17,0,0.5714562,10.75,0,-1.0,0.5714562,0.4285438
4,RCB,1359544,1,GT,1_5,53,0,-1,10,0,0.6355155,10.6,0,-1.0,0.6355155,0.3644845
5,RCB,1359544,1,GT,1_6,62,0,-1,9,0,0.5699576,10.333333333333334,0,-1.0,0.5699576,0.4300424
6,RCB,1359544,1,GT,1_7,67,0,-1,5,0,0.542529,9.571428571428571,0,-1.0,0.542529,0.457471
7,RCB,1359544,1,GT,1_8,79,1,-1,12,1,0.6153096,9.875,1,-1.0,0.6153096,0.3846904
8,RCB,1359544,1,GT,1_9,82,2,-1,3,1,0.49475077,9.11111111111111,1,-1.0,0.49475077,0.50524926
9,RCB,1359544,1,GT,1_10,93,3,-1,11,1,0.5747364,9.3,1,-1.0,0.5747364,0.42526358
10,RCB,1359544,1,GT,1_11,104,3,-1,11,0,0.5848087,9.454545454545457,0,-1.0,0.5848087,0.4151913
11,RCB,1359544,1,GT,1_12,112,3,-1,8,0,0.62790513,9.333333333333334,0,-1.0,0.62790513,0.37209487
12,RCB,1359544,1,GT,1_13,127,3,-1,15,0,0.7667922,9.76923076923077,0,-1.0,0.7667922,0.23320782
13,RCB,1359544,1,GT,1_14,132,4,-1,5,1,0.58575356,9.428571428571429,1,-1.0,0.58575356,0.41424644
14,RCB,1359544,1,GT,1_15,136,5,-1,4,1,0.41953886,9.066666666666666,1,-1.0,0.41953886,0.58046114
15,RCB,1359544,1,GT,1_16,149,5,-1,13,0,0.5465708,9.3125,0,-1.0,0.5465708,0.45342922
16,RCB,1359544,1,GT,1_17,155,5,-1,6,0,0.47922316,9.117647058823527,0,-1.0,0.47922316,0.52077687
17,RCB,1359544,1,GT,1_18,169,5,-1,14,0,0.5617415,9.38888888888889,0,-1.0,0.5617415,0.43825853
18,RCB,1359544,0,GT,1_19,182,5,198,13,0,0.85662776,9.578947368421051,0,16.0,0.85662776,0.14337224
19,RCB,1359544,0,GT,1_20,197,5,198,15,0,0.6838374,9.85,0,99.0,0.6838374,0.3161626
20,RCB,1359544,0,GT,2_1,2,0,198,2,0,0.74244213,2.0,0,10.31578947368421,0.74244213,0.25755787
21,RCB,1359544,0,GT,2_2,15,0,198,13,0,0.7149075,7.5,0,10.166666666666666,0.7149075,0.28509247
22,RCB,1359544,0,GT,2_3,25,1,198,10,1,0.77681935,8.333333333333334,1,10.176470588235292,0.77681935,0.22318065
23,RCB,1359544,0,GT,2_4,30,1,198,5,0,0.8640555,7.5,0,10.5,0.8640555,0.13594449
24,RCB,1359544,0,GT,2_5,35,1,198,5,0,0.9090207,7.0,0,10.866666666666667,0.9090207,0.09097928
25,RCB,1359544,0,GT,2_6,51,1,198,16,0,0.70206815,8.5,0,10.5,0.70206815,0.29793185
26,RCB,1359544,0,GT,2_7,59,1,198,8,0,0.663361,8.428571428571429,0,10.692307692307692,0.663361,0.336639
27,RCB,1359544,0,GT,2_8,71,1,198,12,0,0.6538463,8.875,0,10.583333333333334,0.6538463,0.34615368
28,RCB,1359544,0,GT,2_9,84,1,198,13,0,0.62449634,9.333333333333334,0,10.363636363636363,0.62449634,0.37550366
29,RCB,1359544,0,GT,2_10,90,1,198,6,0,0.62451303,9.0,0,10.8,0.62451303,0.37548697
30,RCB,1359544,0,GT,2_11,102,1,198,12,0,0.5624748,9.272727272727272,0,10.666666666666666,0.5624748,0.4375252
31,RCB,1359544,0,GT,2_12,109,1,198,7,0,0.60801464,9.083333333333334,0,11.125,0.60801464,0.39198536
32,RCB,1359544,0,GT,2_13,125,1,198,16,0,0.5507304,9.615384615384617,0,10.428571428571429,0.5507304,0.4492696
33,RCB,1359544,0,GT,2_14,134,1,198,9,0,0.5598633,9.571428571428571,0,10.666666666666666,0.5598633,0.44013667
34,RCB,1359544,0,GT,2_15,148,2,198,14,1,0.14449437,9.866666666666667,1,10.0,0.14449437,0.85550565
35,RCB,1359544,0,GT,2_16,155,3,198,7,1,0.52880996,9.6875,1,10.75,0.52880996,0.47119004
36,RCB,1359544,0,GT,2_17,164,3,198,9,0,0.5678471,9.647058823529411,0,11.333333333333334,0.5678471,0.43215293
37,RCB,1359544,0,GT,2_18,179,4,198,15,1,0.1178483,9.944444444444445,1,9.5,0.1178483,0.8821517
38,RCB,1359544,0,GT,2_19,190,4,198,11,0,0.10074119,10.0,0,8.0,0.10074119,0.8992588
