inning,over,total_runs,player_dismissed,innings_wickets,innings_score,score_target,remaining_target,run_rate,required_run_rate,runrate_diff,is_batting_team,is_toss_winner,team1,team2
1,1,12,0,0,12,-1,-1,12.0,-1.0,-1.0,1,1,PBKS,KKR
1,2,9,1,1,21,-1,-1,10.5,-1.0,-1.0,1,1,PBKS,KKR
1,3,5,0,1,26,-1,-1,8.666666666666666,-1.0,-1.0,1,1,PBKS,KKR
1,4,6,1,2,32,-1,-1,8.0,-1.0,-1.0,1,1,PBKS,KKR
1,5,19,0,2,51,-1,-1,10.2,-1.0,-1.0,1,1,PBKS,KKR
1,6,7,1,3,58,-1,-1,9.666666666666666,-1.0,-1.0,1,1,PBKS,KKR
1,7,6,0,3,64,-1,-1,9.142857142857142,-1.0,-1.0,1,1,PBKS,KKR
1,8,6,0,3,70,-1,-1,8.75,-1.0,-1.0,1,1,PBKS,KKR
1,9,9,0,3,79,-1,-1,8.777777777777779,-1.0,-1.0,1,1,PBKS,KKR
1,10,3,0,3,82,-1,-1,8.2,-1.0,-1.0,1,1,PBKS,KKR
1,11,11,0,3,93,-1,-1,8.454545454545455,-1.0,-1.0,1,1,PBKS,KKR
1,12,11,0,3,104,-1,-1,8.666666666666666,-1.0,-1.0,1,1,PBKS,KKR
1,13,5,1,4,109,-1,-1,8.384615384615385,-1.0,-1.0,1,1,PBKS,KKR
1,14,8,0,4,117,-1,-1,8.357142857142858,-1.0,-1.0,1,1,PBKS,KKR
1,15,7,1,5,124,-1,-1,8.266666666666667,-1.0,-1.0,1,1,PBKS,KKR
1,16,7,0,5,131,-1,-1,8.1875,-1.0,-1.0,1,1,PBKS,KKR
1,17,8,1,6,139,-1,-1,8.176470588235293,-1.0,-1.0,1,1,PBKS,KKR
1,18,4,1,7,143,-1,-1,7.944444444444445,-1.0,-1.0,1,1,PBKS,KKR
1,19,15,0,7,158,-1,-1,8.31578947368421,-1.0,-1.0,1,1,PBKS,KKR
1,20,21,0,7,179,180,1,8.95,99.0,-90.05,0,1,PBKS,KKR
2,1,5,0,0,5,180,175,5.0,9.210526315789474,-4.210526315789474,0,1,PBKS,KKR
2,2,5,0,0,10,180,170,5.0,9.444444444444445,-4.444444444444445,0,1,PBKS,KKR
2,3,10,0,0,20,180,160,6.666666666666667,9.411764705882351,-2.7450980392156863,0,1,PBKS,KKR
2,4,16,0,0,36,180,144,9.0,9.0,0.0,0,1,PBKS,KKR
2,5,3,1,1,39,180,141,7.8,9.4,-1.6000000000000005,0,1,PBKS,KKR
2,6,13,0,1,52,180,128,8.666666666666666,9.142857142857142,-0.4761904761904763,0,1,PBKS,KKR
2,7,11,0,1,63,180,117,9.0,9.0,0.0,0,1,PBKS,KKR
2,8,4,1,2,67,180,113,8.375,9.416666666666666,-1.041666666666666,0,1,PBKS,KKR
