,Team1,match_id,is_batting_team,Team2,innings_over,innings_score,innings_wickets,score_target,total_runs,player_dismissed,predictions,run_rate,wickets_in_over,required_run_rate,predicted_team1,predicted_team2
0,GT,1370352,1,MI,1_1,3,0,-1,3,0,0.4589191,3.0,0,-1.0,0.4589191,0.5410809
1,GT,1370352,1,MI,1_2,13,0,-1,10,0,0.49528006,6.5,0,-1.0,0.49528006,0.50472
2,GT,1370352,1,MI,1_3,20,0,-1,7,0,0.47407243,6.666666666666667,0,-1.0,0.47407243,0.52592754
3,GT,1370352,1,MI,1_4,27,0,-1,7,0,0.49013656,6.75,0,-1.0,0.49013656,0.50986344
4,GT,1370352,1,MI,1_5,38,0,-1,11,0,0.5189948,7.6,0,-1.0,0.5189948,0.4810052
5,GT,1370352,1,MI,1_6,50,0,-1,12,0,0.5513847,8.333333333333334,0,-1.0,0.5513847,0.4486153
6,GT,1370352,1,MI,1_7,59,1,-1,9,1,0.52065504,8.428571428571429,1,-1.0,0.52065504,0.47934496
7,GT,1370352,1,MI,1_8,64,1,-1,5,0,0.5129076,8.0,0,-1.0,0.5129076,0.48709238
8,GT,1370352,1,MI,1_9,80,1,-1,16,0,0.5314516,8.88888888888889,0,-1.0,0.5314516,0.46854842
9,GT,1370352,1,MI,1_10,91,1,-1,11,0,0.5459932,9.1,0,-1.0,0.5459932,0.4540068
10,GT,1370352,1,MI,1_11,98,1,-1,7,0,0.54050636,8.909090909090908,0,-1.0,0.54050636,0.45949364
11,GT,1370352,1,MI,1_12,119,1,-1,21,0,0.67416793,9.916666666666666,0,-1.0,0.67416793,0.32583207
12,GT,1370352,1,MI,1_13,139,1,-1,20,0,0.7622408,10.692307692307692,0,-1.0,0.7622408,0.23775917
13,GT,1370352,1,MI,1_14,147,1,-1,8,0,0.7751666,10.5,0,-1.0,0.7751666,0.22483343
14,GT,1370352,1,MI,1_15,166,1,-1,19,0,0.901774,11.066666666666666,0,-1.0,0.901774,0.09822601
15,GT,1370352,1,MI,1_16,183,1,-1,17,0,0.9369584,11.4375,0,-1.0,0.9369584,0.06304163
16,GT,1370352,1,MI,1_17,198,2,-1,15,1,0.9328088,11.647058823529411,1,-1.0,0.9328088,0.06719118
17,GT,1370352,1,MI,1_18,205,2,-1,7,0,0.90948594,11.38888888888889,0,-1.0,0.90948594,0.090514064
18,GT,1370352,0,MI,1_19,214,3,234,9,1,0.97844666,11.263157894736842,1,20.0,0.97844666,0.021553338
19,GT,1370352,0,MI,1_20,233,3,234,19,0,0.94203746,11.65,0,99.0,0.94203746,0.057962537
20,GT,1370352,0,MI,2_1,9,1,234,9,1,0.98468703,9.0,1,11.842105263157896,0.98468703,0.01531297
